,review,label
10547,对对，肯定意思的话就差不多。,2
10548,嗯然后到时候我们公司给您联系之后，您也可以跟他讲一下您更深一步的要求，我们已经给您备注了您现在的要求了。,2
10549,好，谢谢啊。,1
10550,不客气，还等下给到您了吗！,2
10551,好，没有了，没了，好那。,2
10552,好，那祝您说一个再见。,2
10553,867,2
10554,号客服代表，,2
10555,为您服务！,2
10556,您好，什么可以帮您？,2
10557,我我想问一下，就是我的投诉是不是就这样就算了？,0
10558,其他的,2
10559,马上看投诉单子。,2
10560,我看到还有一个在途投诉单子，,2
10561,是反映以前是59套餐，然后改成100多套餐，是这个意思，对吧？,2
10562,然后自己的话没办法回去，他是给您赠费了，,2
10563,460嘛分，六个月到期到期之后也没有,2
10564,给您那个,2
10565,也没有通知，您现在是要求那个处理那个费用，包括恢复原来的套餐，对吧？,2
10566,不是恢复原来套餐，一个是要赔钱，第二个就是把号消了，有两个问题。,2
10567,好，昨天您打电话可能在忙是没有接到的，对吧？先生，,2
10568,没有没有保没有人给我打过。,2
10569,嗯昨天。,2
10570,晚上的7:5客服:46,2
10571,没有1万号给您拨过来的。,2
10572,七点我看一下，噢7:51我的工号知道唉您看有没有？呢因为我看我同事联系，但是您存在忙没有接到。,2
10573,七点过的时候没有。,2
10574,没有，嘛那我们公司再联系一下您，我们先打给打通。,2
10575,嗯,2
10576,是有微信记录吗，又打过来没人接！,2
10577,一点没有打过。,2
10578,那我同事在联系您吗？,2
10579,要求恢复原套餐，然后赔偿对吧？,2
10580,不是。,2
10581,恢复原套餐号码，我肯定是不用这个号码了，我就重新买了号码了。,2
10582,重新买了号码了，一要消耗，第二个就是,2
10583,从1月1号开始，你们这个是随意想怎么改就怎么改。,0
10584,客户没不经过客户的允许，就把这个套餐升那么多。,0
10585,本来这个号码是要长期用，,2
10586,的那。,2
10587,里面按照宽带的，然后你一下子这个诊断之后谁还敢用，啊,0
10588,然后跟你们说了已经几天了，到现在为止都没有人给我回复。,0
10589,我我打一打！,2
10590,你们嗯泸州1万号在前天给我回复！,2
10591,让。,2
10592,我找总公司，总公司又说让我找你们，我究竟该找谁？啊,0
10593,我是不是要到营业厅里面去找，那个给我改套餐，个人把他拉出来打一份，那,0
10594,比如说你们如果说不在不给我处理的话，我就去一趟去一趟泸州，我就去那个店里面，我看谁改的，我就把他拉出来打一顿。,0
10595,凭什么改我的套餐吗？,0
10596,就是非常抱歉好吗？,1
10597,这情况我先帮你，你就随随意改我的东西，,0
10598,那我我就去把他拉出来打一个，你如果你们不处理的话，,0
10599,我就把这个事情给闹大，,0
10600,凭什么客户不允许，,0
10601,就把50个生成100多。,0
10602,你看这个好吓人。,0
10603,一个农村人一个月打100多的，花费50个，我都觉得太贵了，就主要去。,0
10604,当时就是。,2
10605,为了给老人挨个宽带在家里边,2
10606,塞塞。,2
10607,你们这样以后你看，,2
10608,去。,2
10609,唉开始不知道。,2
10610,我。,2
10611,每个月给他充钱，充了充了几十块钱，没又没有了，抽了几十块钱又没有了。,0
10612,后来我停机了，我才发现是120多的套餐。,0
10613,根本就不知道！,0
10614,您今儿才发现是一百一百多的套餐。,0
10615,你们这个是在抢人吗？,0
10616,我一说啊如果说再再不给我处理的话，我就我就有两天。,0
10617,我。,2
10618,就去泸州，我就去开去你们那个。,2
10619,有改号。,2
10620,他那个营业厅我就去找他找那个人。,2
10621,我就。,2
10622,把这个事情给你闹大，,0
10623,凭什么改我的东西，啊,0
10624,然后你们公司也不处理，泸州不处理泸州说！,0
10625,反正已经都是只要。,2
10626,是1万号打来，都是他在处理，让我找总公司，总公司就是要让你们四川处理。,0
10627,等我们这边先回复您处理吗？先生，那,2
10628,不行，我们就找找几个找几个找几个媒体曝光一下这个事情吗？,0
10629,聊一下，这个。,2
10630,事情啊我就我就不怕！,0
10631,反正我就是一个粗人！,0
10632,我是一个农民，就你们要干嘛嘛就平移嘛。,0
10633,你们这个处理的速度太太让人心烦了！,0
10634,然后处理的语气。,0
10635,太让人那个,0
10636,我的套餐被你们改了，你们还有理由？,0
10637,确实非常抱歉,1
10638,现在我跟你说实话，像我这种情况的不止我一个无内容，,0
10639,像。,2
10640,你们电信公司改改乱改人家套餐！,0
10641,的不止一个！,2
10642,我我在网上看一下，有很多人都是被你们这样改过！,0
10643,的。,2
10644,那以前号码是。,2
10645,一次用的。,2
10646,欠费却却多了都还敢用吗？,2
10647,这这我查要不要给八九百？,2
10648,就谁还敢用你们？,0
10649,电信的号码，,2
10650,就是这样道歉好吗！,2
10651,然后我问你们，,2
10652,那个处理1万号那个人，他就给我打电话怎么说的？,0
10653,他说他是泸州1万号，,2
10654,电信公司就是他在处理。,2
10655,我打在座的电话都是他在他在处理，反正。,2
10656,他就没办法处理这个事情。,2
10657,我他就跟我说这样说那样。,2
10658,就说那天是打电话来说了，他打电话说，,2
10659,怎么怎么不知道啊。,2
10660,然后改了套餐，把套餐做了新了新了那么高，,0
10661,还现在还有理由。,0
10662,我说我这个三倍赔偿这个。,0
10663,不要要求不过分吗！,0
10664,我欠费的话就是欠费了就是欠费了之后一个电话，,2
10665,不打这个。,2
10666,话费你们还是要跟我累加上去。,2
10667,然后你们把套餐给我改改到。,0
10668,那么高那。,2
10669,你们三个机场，你们还觉得这个还没办法。,0
10670,处理要到总公司。,0
10671,这个是谁找的，谁就要承担这个责任。,0
10672,后果。,2
10673,你们公司应该有这样的规定，哦,0
10674,我不是威胁，哦,0
10675,你要找对，导致我家里面。,2
10676,的这个宽带，没办法用手机停机！,0
10677,他最初我以为怎么回事，给老人交费，交了之后又钱交了这个型。,0
10678,我觉得怎么可能打电话50多还不够，因为我也用的电信号码，我这个这个就。,0
10679,199的套餐用在都。,2
10680,打不完。,2
10681,然后我说怎么回事？,2
10682,后来发现停机了之后，我第一长。,2
10683,怎么。,2
10684,是一百二十一百多的套餐装，你根本就不知道！,0
10685,老人根本就。,2
10686,不知道是给他改到100多的套餐！,0
10687,我当时跟他办这个卡的时候，,2
10688,我。,2
10689,就是办的事！,2
10690,我记得是50多还是多少的套餐，60多套加！,2
10691,三九五六十块钱，,2
10692,一个月只交那么多钱，,2
10693,话费宽带全都就用了。,2
10694,然后现在100多。,2
10695,每个。,2
10696,月交100多张停机，每个月平每个月都停机，,0
10697,用不了两天就停机。,0
10698,像你们还有理由？,0
10699,然后电信公司泸州1万号给我打电话，,2
10700,那他说。,2
10701,只要是电信的都是。,2
10702,他在处理他就没办法。,0
10703,给我处理这个事情，让我找总公司，我又不是在总公司办的号码！,0
10704,又不是总公司给我！,0
10705,资费是你们泸州改的！,0
10706,喂,2
10707,就是这样抱歉先生的,1
10708,情况唉你跟他说一下，然后如果说这个事情如果不处理的话，我就找几个手印的网，,0
10709,我。,2
10710,就到那个店里面，我就去找他闹事，,0
10711,我就可以去找他老师，凭什么改我的资费。,0
10712,我就我我在绵阳，我专门去一趟梧州，,2
10713,这个损失要由你们来解体。,0
10714,车费什么，你们要来给我给！,0
10715,我就专门去看谁改我的资费，,0
10716,凭什么改我的资费？嗯,0
10717,我昨天打了打了1万号！,2
10718,昨天。,2
10719,打前天打的那个400的电话号码，,2
10720,都没有反应你们。,0
10721,都没有反应给我。,0
10722,好的，确实非常抱歉好吗？,1
10723,尽快的给我一个回复，,2
10724,我要求也不高。,0
10725,你每个月超了是70块钱，是不是？,2
10726,然后一从1月份到9月份就是这九个月的时间，这70块钱给我三倍赔偿，,0
10727,然后把号码给我销了，然后改变那个人给我一个短消息的一个道歉就可以了。,0
10728,找我来资费的人，,2
10729,必须要给我一个道歉。,0
10730,就是三倍赔偿加道歉，对吧？,0
10731,还要道歉，然后计划要给我停机也给我教了好了给我交了我办那么多号干嘛，我又在陵园又给老人买了一个号。,0
10732,我家里面现在呃反正我也很少回泸州，有时候就回去的时候用一下宽带，现在我宽带也没有用了，就是当时就是为了给老人发一个号码，就是为了想安个宽带，家里边方便，,0
10733,梧州老人有时候看一下电视啊怎么的，,2
10734,你要用了随时停机，随时停机，充了又停机，我现在弄了之后，万一这个你们又改又停机，怎么弄？,0
10735,你那个号码被就行了，行了，我就不用了。,0
10736,然后我在里面又重新给他办了一个电信的号码。,2
10737,好的。,2
10738,我们明阳电信没有这个问题发生，就在图中，同时也是我以前。,2
10739,我这个是什么？,2
10740,愿看企业的。,2
10741,东西开！,2
10742,了之后就不关，开始没扣费，后来慢慢开始扣扣月！,2
10743,供。,2
10744,嗯,2
10745,好的先生，这个情况我反馈了，但是这边尽快回复您好吧？,2
10746,啊已经是几天了。,2
10747,如果说人就是改,2
10748,任不给我。,2
10749,他。,2
10750,短信道歉！,0
10751,什么的那。,2
10752,我决定要去找他的麻烦，,0
10753,这个是牵涉到我的经济的问题，,0
10754,不是有点,2
10755,资费的问题，让我让我的经济受到损失。,0
10756,然后。,2
10757,你看马老师没有话随时停机，就带来了很多的不方便。,0
10758,有时候也找不了。,2
10759,万11000走掉了，找不到怎么办，怎么弄！,0
10760,随时要联系也联系不上。,0
10761,好的。,2
10762,嗯,2
10763,还有其他问题吗？,2
10764,没有了，,2
10765,好，谢谢您，好吧，再见。,1
10766,吧。,2
10767,您好！什么可以帮您！,2
10768,你给我查一下，我这个月消费了是什么，呀今天才几号就就扣了190多。,0
10769,好，请稍等。,2
10770,嗯张女士，首先您基本套餐费手机是169，加上副卡十块钱是179，然后因为您的宽带的话一个月是40块钱的宽带，所以宽带费是按天折算扣费的，到现在扣了13块3毛3，,2
10771,所以及到现在一共用了192块4毛钱，,2
10772,还有没有？其他采用了什么？,2
10773,没有开通，其他的都是正常的费用。,2
10774,其他都没有什么费用了哈没有。,2
10775,所以我以前有买过流量，我也没有没有没有现在没有买了吗？,2
10776,没有那个大看看！,2
10777,嗯。,2
10778,对，不扣的，然后这个您这个月没有扣其他的，就是副卡刚提到三项，其他就没有了。,2
10779,噢好的好的，我这个我这个有要不够用，啊我可以怎么用才可以够用，啊而且我的业绩这么高，流量人家都是无限的，我经常都是不够用嗯嗯。,0
10780,不够用的原因，是因为您号参当时在17年的时候办了一个活动，,2
10781,活动的话，因为他给你办了返费帮他反馈的话，所以说那个如果你要改套餐的话，我不能确保你现在能不能改那。,2
10782,交30年的吗？,2
10783,对，17年的应该是有两年的时间。,2
10784,应该时间到了10月份！,2
10785,看一下，嗯那我帮您查一下反馈，也请您稍等一下。,2
10786,嗯,2
10787,噢张女士，现在您这边活动还没有到我这边的话现在,2
10788,噢看一下时间。,2
10789,嗯。,2
10790,还有一个月要10月，下个月的10月10号之后，您这边有个两年发了3月的发了飞跃的活动才结束。,2
10791,所以现在的话应该是不能改套餐的，所以要改的话等到10月份之后，,2
10792,然后还有一个部分是您的反馈，我帮您查一下，稍等。,2
10793,噢返费的话是返完了，但是您的这个。,2
10794,之前。,2
10795,的两年的协议下没到期，所以要10月份之后，如果你要改，,2
10796,要推一个月是吧？对。,2
10797,对对，是的。,2
10798,噢他当时骗我，当时说全部返不要钱的，结果现在还是在让我给几个月的钱，我还没回去找他，呢我现在外地也在仰头。,0
10799,他们骗人。,0
10800,噢到时候如果是等到我们的活跃合约就是结束之后的话，您可以考虑改套餐，然后现在如果这个月比如说你让不够用的话，你可以考虑一下油量包，,1
10801,流量包的话我们有十块钱，500兆20块两个G。,2
10802,还有等一下我想问一下提醒一下之前那个反馈的那个那个那个活动，啊他骗了我当时说的是不要一分钱，只要我去签个字，开通一下什么什么，每个月把卡里面有钱存进去，它就会还进来，然后再扣除区里不会花我一分钱的，然后没想到现在,0
10803,他让我自己都掏了几个月的钱，这个我可以怎么样去怎么样去找他呢。,0
10804,我这边看了一下，我先看一下一下的活动，因为按照当时他给您做的协议反馈的话，当时给您做了1599的一个协议返费，然后刚刚您提到的扣费的那个问题，我帮您查了一下，您这有一个那个发奋乐就是那个分期的活动，那分期活动的话，我看一下金额哈是,1
10805,嗯他每个月是79块9毛5，,2
10806,差不多80块钱，嘛对，然后。,2
10807,他是24个月，,2
10808,所以算下来的话，它的这个分期金额是大于他给您反馈的金额的，至于这样子设计的这个分期金额返回金额的话，就会导致您那个返现结束之后你就没有那个反馈确定。,2
10809,嗯是这样的，我们的费用您看您之前应该是没有自己交过的，对不对？之前那个对。,2
10810,呀他说那我不用管了，他说你不用管它就可以了。,2
10811,因为他当时给您办的，按照我们的这个活动是这样的，一般如果他给您说个免费就是免费领取业务，不需要您交钱，一般都是会把我们的返费金额,2
10812,大于您的还款金额。,2
10813,但是他这边给您做的费用，呢我刚看了一下您的。,2
10814,还款！,2
10815,金额是1918，,2
10816,但是返费金额是1599。,2
10817,因为返费结束之后，但是您的分期还没有结束，就会导致您没有钱去没有返费去抵扣您的分期款了。,2
10818,就会导致一个后面。,2
10819,退银行卡的钱！,2
10820,我想问一下，我我要我要还他这个手机，当时就卖1599，比如说他还给了我1599，,2
10821,对。,2
10822,对，他这边给您您刚刚提到的为什么会扣银行卡的款？就是这个原因，就是他这边给您办的跟他实际说的就不一样，如果您现在需要我帮您投诉反馈处理，我这边会帮您做记录处理，那您稍微等我一下，等我两分钟时间稍等一下啊一下，嗯,1
10823,呃我再看一下女士，当时给您您是知道有1599的返费对不对？,2
10824,对，他说他是这样子说的，他没说多少钱，我都忘了多少钱，他说每个月要给我给我给我就是还给我80块钱，然后也要扣我80块钱，79块9毛多，嘛80/3。,2
10825,块钱差不多的钱。,2
10826,唉他打完了就就会扣完，扣完了上面一次我们要花一分钱，,2
10827,那你就可以你发哪个手机拍那个活动，当时我就给我爸爸拿了一个这个手机，是这样子一个情况，那这个钱也可以，啊那我就拿嘛我就帮助他们完成任务，嘛我就当时就是办了这个业务是这样。,0
10828,行，那我知道了，那稍微等待一下，女士，我这边是在做记录，可能需要耽误您一分钟时间，稍等一下。,2
10829,好好。,2
10830,噢是您的手机吗？女士？,2
10831,是吧？好，稍等。,2
10832,但是返费是不是也是每个月返80？,2
10833,嗯是的，嗯好，拜拜！,2
10834,大概是从几月份开始就扣您自己银行卡的钱了？,2
10835,5月6月。,2
10836,6月份开始，很好，请稍等！,2
10837,嗯,2
10838,那张女士这边我把您刚刚告诉我的情况已经大部分记录了，就是全部记录下来了，联系电话的话，您看留到您本机手机号可不可以？,2
10839,是的。,2
10840,好，那这边我就帮您投诉反馈处理，后面的话48小时之内为我们工作人电话联系您，麻烦您稍微等待一下好吗？,2
10841,好的。,2
10842,唉不好意思，不客气，您看其他可以帮到您的呢！,2
10843,嗯没有了，谢谢！,1
10844,的，啊感谢来电，再见，！,2
10845,4720号客服代表会您服务您好，有什么可以帮您唉。,2
10846,你好！美院。,2
10847,唉您好！,2
10848,我刚刚给你打个电话，就是说你帮我设置一下那个无条件的专业，他告诉我个方法，让我自己转移，但是我好像没办法转移这个手机！,0
10849,它会通过你们人公司帮我直接转一下。,2
10850,嗯人工的话，我们研究相对应的身份信息，只能帮您约到分公司或者后台给您这个办理，哈因为绵阳的话，我们人工是无法直接受理预约，这个就是说啊设置号码的。,2
10851,必须只有自己嘛。,2
10852,嗯就最快的方式是自己这边设置，我看一下呼叫转移功能哈就是开呃的它是无印的，无条件都是开通了的，您需要设置无条件吗？还是什么呢,2
10853,无条件,2
10854,您直接可以做江波打星号键五七星号键，然后说是加您的这个电话码，按井号键就可以了，,2
10855,我按了我就这样我操作很多次，他说我没有开通这个服务，它说,2
10856,号码呼叫转移功能是开通了的呀本机号码，,2
10857,但是我这样弄过去，他就说我没有开通，唉我就是几号店五七几号键，然后就是在后面加上我的那个手机号码，然后按照那个井号键结束的吗，摁。,0
10858,星号键577号见啊。,2
10859,对，啊然后再加我要转一个那个号码。,2
10860,然后再加井号键，对吧？,2
10861,对啊对，啊就这样的，他说他意思说我没有开通这个服务，没办法。,2
10862,嗯那这个因为确实您这边的这个绵羊的号码，其实我们人工是没办法收拾号码的，如果确实比较着急，您想马上设置这种的话，建议您直接比如说带相关证件到营业厅看能否直接给您设置号码，好吧？,2
10863,那就是因为我,2
10864,我那个办理那个转移主要是因为有两个骚扰电话，从前天一直打到。,0
10865,今天。,2
10866,嗯然后我们这里是公司的电话，一直没办法正常办公，然后昨天也给你们那个就是人工打电话，就是让他帮我处理一下，把这个电话拉黑，但是好像还是没有给我拉黑。,0
10867,我就帮我再看一下。,2
10868,我看您反映确实有反映过这个问题，啊当时这边是说已通过外呼系统向用户回复了，然后让您这边关注。,2
10869,昨天有发一个短信就说好像是,2
10870,那个处理的，但是今天还是。,2
10871,照样的还是电话封账！,2
10872,嗯还是这两个号码，就是嗯。,2
10873,您。,2
10874,说的这个1152和130的号码还是在就是不停的轰炸您这边吗？,2
10875,嗯那您看这样，吧如果您还是不认可的话，呢我再次帮您记录反映一下投诉部门好吧？,2
10876,啊就是可不可以就是我这边的？,2
10877,就是能不能帮我？,2
10878,直接把他那个号码拉黑这种，他们打不进来这种。,2
10879,嗯这个可以操作吗？,2
10880,嗯这个我们人工没办法操作，啊你要求把这两个号码屏蔽，我们只要帮您反映到投资部门，到时候投资专家进行联系，核实处理您的问题，啊噢联系电话还是留这个座机号码，有没有其他的联系方式，呢。,2
10881,都是号码，你们根本打不进来！,2
10882,嗯所以可能就是说没有联系到您哈啊153多少呢？,2
10883,15386621994这个。,2
10884,我再顺便联系方式，啊1538662194对吧？嗯好的，那您昨天反映的话，我看因为联系电话能够座机号码，所以可能没有打通，然后就是说是通过外呼系统向用户回复了，就是您现在还是不能就是说相当于是昨天反映了以后就没有什么用，还是没有屏蔽掉，您现在是要求把这号码屏蔽，然后不让他,1
10885,做记账是吧？,2
10886,嗯好的，,2
10887,那先帮您反映，您电话保持畅通，另外呼叫转移设置方式您稍晚1点可以再试一下好吧？,2
10888,唉好的，,2
10889,还有其他可以帮到您吗？女士？,2
10890,好的，那感谢来电，祝您生活愉快，再见！,2
10891,126,2
10892,号客服代表会。,2
10893,您服务，您好！,2
10894,先生可以帮您，您好！,2
10895,唉我我这个手机号是四川绵阳的，你们报之前是在学校办的，你们帮我看一下。,2
10896,这个套餐资费是多少钱，嘛。,2
10897,手机的那个月租的话应该是十块那个49块钱一个月的，,2
10898,嗯它里面是100分钟的一个通话，,2
10899,然后有流量是不限量的识别及限速。,2
10900,那个可以帮我把这个套餐取消掉，嘛。,2
10901,这个我们没办法去了，这个因为是跟校园宽带那边是一起的。,2
10902,日取的话要去营业厅，而且看您之前肖扬康在这边,2
10903,去参加了活动，当时要求是用最早是用满两年的。,2
10904,这个要用满两年。,2
10905,对，但是肖杨康在这边是参加了活动的合约期是两年呀办理的。,2
10906,我这个去哪可以投诉，他当时跟我说半年就可以了。,0
10907,我现在毕业了，我肯定用不着了，那。,2
10908,您去下营业厅办理功能不能取消吗？他那边？,2
10909,我现在一次他1000多公里过不去，我这过不去现在，但他这个促销的话，,0
10910,也是需要在那个当地的校园营业厅那边进行一个办理的。,2
10911,就是我在哪办的卡就只能在哪消耗吗！,2
10912,校园！,2
10913,宽带是目前我们介绍的，是需要整个那个校园营业厅那边进行一个办理的。,2
10914,你看到这个唱片是两年是吗？,2
10915,嗯对，我看到您之前因为做的那个校园宽带里面是做的一个当时做的一个活动，那个嗯隔夜当时,2
10916,当时是每个月返二十二十四个月，有效期是到那个2020年的4月30号。,2
10917,嗯。,2
10918,两年。,2
10919,半年可以取消，但是我现在人是确实过不去。,0
10920,最近两年之内都不可能过去，没有时间过去。,0
10921,你看八九这个号我也不会用了。,0
10922,但是我们您学校那边有没有同学让他过去给您营业厅问一下，他们那边有没有其他办法可以帮您取消一下吗？,1
10923,嗯。,2
10924,我们都毕业了，然后学妹的话我学弟学妹我都不认识！,2
10925,那您那个办理的时候，,2
10926,再问一下你们领导之类的啥，能不能帮我弄一下，因为,2
10927,我这边我也过不去，那边的话也没有人可以过去。,0
10928,嗯因为我们知道，因为这个校园宽带的话，它因为比较特殊，其实我目前很少的是不能够办理那种异地的那种胎记或者促销的，因为他有那个涉及的校园的一个宽带。,2
10929,您的意思您现在是在哪个地方？您是想要在哪个地方办理注销吗？,2
10930,我现在是在山西，呢我肯定今天是去不了四川了。,2
10931,不可能说为了办一张一个卡，我再跑到四川去，,0
10932,而且我生,2
10933,身份证也不方便，说是身份证不方便说，来回去。,2
10934,您的意思就是说现在要帮您反映一下，您想在山西那边进行办理注销吗？,2
10935,对，山西这边营业厅能注销也好，或者你直接帮我,2
10936,打一个最低套餐保号，我把这号留着也可以，我们。,2
10937,这边没办法给您办理改号，刚刚也跟您说确实有活动，而且他本身就有校园宽带，没办法办理那个停机保号的业务。,2
10938,嗯。,2
10939,那你帮我！,2
10940,打问一下，主要是弄，要不然不动的话，,2
10941,我就不管不管这个手机号，就把它反正用到插片一扣费就扣费。,2
10942,因为我也肯定拿不了这个手机了，不用了现在。,2
10943,正常，如果您不缴费的话，欠费超过三个月系统会自动注销，那因为这个号码的话是用那个身份证件办理的，就身份证的话会一定微信名单,2
10944,会影响您之后办理电信业务。,2
10945,就是说，嘛但现在取消还有很麻烦，我不可能说为了弄卡再专门跑到四川去，,0
10946,那目前这种有校园宽带的，我们只晓得目前应该是没办法申请办理的那种有宽带的，是没办法办理的那种异地注销的那个业务的。,2
10947,如果是单独的手机号码这种又扣了，但是这种右手那个宽带的这个应该是办不了的。,2
10948,你要不可以打一下那个当地的1万号，问一下当地那边，就是说现在他们那边,2
10949,能不能办，就是这种异地注销，而且我们看您这个确实,2
10950,宽带那边因为确实看到是有合约两年的，,2
10951,嗯不过那边的话他确实跟我说是,2
10952,半年就可以取消，如果取消不了的话，我去哪投诉呢。,0
10953,您如果需要投诉，我可以帮您做记录，反映基于公正，那边怎么处理，工件联系您为准，那您这边留个联系电话呢，,2
10954,那我先去店里问吧我，现在没说不给我弄，吧我在投诉！,0
10955,现在暂时不需要给您进步先记录吗？,2
10956,嗯不用了，你现在也没啥好，我不我先去问一下，吧。,0
10957,那您先确认一下，嘛到时候如果需要反映打1万号转5号线就可以了。,2
10958,唉好，谢谢你嗯。,1
10959,不客气唉其他问题吗？,2
10960,没有了，谢谢，那行，感谢您的来电，再见。,1
10961,嗯。,2
10962,三零。,2
10963,七三。,2
10964,你好，请问什么可以帮您。,2
10965,那我想就是查询一下就是我这个一个宽带号码，就是那个我不是停机保号吗？我想看一下他的那个到期的时间是多久，啊。,2
10966,请问是哪个号码？,2
10967,3738178！,2
10968,您稍等一下！,2
10969,请问机主姓名？,2
10970,我这边转接请您输入身份证号码，按井号键结束好吗？,2
10971,好的。,2
10972,汽车。,2
10973,好的，您稍等一下，我这边看一下，您做查看，您稍等。,2
10974,好，请。,2
10975,坚持一,2
10976,嗯我,2
10977,拉菲，稍等一下！,2
10978,可以,2
10979,问题是,2
10980,我这边查看一下，没有查看到它上面有写，就显示那个停机保号他那个自动到期的时间，那么这样来说他是。,2
10981,他永久永久8号是吧？,2
10982,对。,2
10983,啊就不会有个比如说就是到期以后，它又开始继续给我收这种情况，对吧？,2
10984,请稍等，我这边再确定一下，那您稍等一下。,2
10985,嗯,2
10986,问你一下。,2
10987,那非稍等一下。,2
10988,发出去。,2
10989,那么先这边核实可能还要耽搁一点时间，我这边给您核实一下，稍后给您做回复可以吗？,2
10990,嗯那我再咨询一下，就是像比如说我如果想注销这个号码的话，,2
10991,就是必须得本人去吗？可不可以委托给我，我写一个正式的委托，,2
10992,委托别人帮我办理去。,2
10993,麻烦校长。,2
10994,通过我这边看一下，注销的话是可以代办注销可以委托他人代办注销委托他人代办注销的话这个是嗯比较麻烦，比那个本人需要办理的话更麻烦一些，那么它所需要携带的东西的话是除了一个委托书以外，还需要机主本人身份证，然后是还需要代表你的身份证还需要一个啊如果说是亲属关系，两个人是在同一个两个人名字在同一个户户口本上面，,2
10995,那么是需要携带户口本，或者说如果是夫妻关系的话，携带携带的是,2
10996,结婚证。,2
10997,那么如果其他都不是的话，那么需要提供的是其他有效证明那个证明材料。,2
10998,那如果。,2
10999,只要都不是提供什么的。,2
11000,比如说工业。,2
11001,还不行！,2
11002,比如说是公证书之类的，那么通过我这边看一下，办理那个注销这个业务的话，它是需要的这些证明这个材料要么是那个户口本或者说是那个结婚证，或者是其他这个有效证明材料之类的，比如说公证公证书之类的。,2
11003,那个还需要公证书的话，那要委托出来见。,2
11004,这个太我觉得你们这个规定也太太,2
11005,太不符合情理了，吧。,0
11006,那么鲜明，带不变！,2
11007,参与。,2
11008,那麻烦稍等一下，我这边给您咨询一下，这边那个查看一下是否那个有,2
11009,停机保号恢复这个时间，请稍等。,2
11010,啊。,2
11011,嗯那你试试。,2
11012,看。,2
11013,真是,2
11014,的,2
11015,就是。,2
11016,完全。,2
11017,不会的话,2
11018,可以,2
11019,对你的怀疑。,0
11020,在8月26号,2
11021,的100。,2
11022,应该这样行吗？这个可能还要耽搁一点时间，那么我这边给您核实一下，稍后给您做回复可以吗？,2
11023,等一下我再问问一下渠道，吗就是比如说如果我自己去注销这个号码的话，我就带上本人身份证就行了是吧？,2
11024,带上本人身份证啊办理注销就可以，就不需要其它政其他材料的话，就不需要再准备了！,2
11025,啊那就是我我听这个营业厅说是他们还要回收那个光猫是吧？,2
11026,对，如果说是宽带要注销的话，是需要把那个光猫回收，需要把光猫也带过去。,2
11027,噢宽带，然后这个只能去就是本地助教不能再比如说落山这边的字，东区这边就是那个电信大厅不加是吧？,2
11028,跨区域的话我看一下，,2
11029,然后但是,2
11030,对。,2
11031,那边稍等一下。,2
11032,啊,2
11033,2号，,2
11034,包括,2
11035,好的，通过我这边看一下是需要在本地注销。,2
11036,嗯。,2
11037,然后就是如果比如说，因为我这个是年前仅仅把好的，我我已经没有在那个地方了，如果我的光猫不在了的话，这个事怎么处理呢？,2
11038,如果刚刚不在呢关于这边后期这个重叠，那么是没有设备，它具体是如何处理的，还是需要以这边那个嗯营业厅确定一下，对。,2
11039,嗯那么。,2
11040,我再。,2
11041,您说！,2
11042,你说说！,2
11043,啊因为我这边核实一下是没有查看到上面的一个停机保号恢复这个时间那个显示，因此我这边无法确定它会不会自动那个恢复，那么关于这情况我这边可以给您做个反馈之后，那么回复可能会等个两三天之内那么才能够得到答复，但是我这边得答答复之后再给您做个回复可以吗？,2
11044,反正你接待完，我确定一下他有没有那个恢复的。,2
11045,时间，对对。,2
11046,谢谢！,1
11047,谢谢！,1
11048,我还还有一个问题，你帮我再查询一下我另外一个号码，您,2
11049,稍等一下，嗯2425605。,2
11050,2425605。,2
11051,啊对。,2
11052,好的，请问下查询这个号码什么问题？,2
11053,你看看这个号码是哪个地方的？,2
11054,那您是就是那个需要是0833的是吗？,2
11055,啊对，提高这个。,2
11056,但是这个它显示的是乐山市市区，但是具体安装在什么地方呢这边无法确定。,2
11057,啊能不能看到这个就是什么？直接就开通了。,2
11058,可以需要提供，还是需要提供一下姓名身份证，请问机主姓名？,2
11059,嗯岳敏。,2
11060,这边转接请您输入身份证号码，按井号先结束好吗？,2
11061,好的。,2
11062,请稍等！,2
11063,好的，通过我这边看一下这个号码，这条宽的这个开通时间是在2007年。,2
11064,07年的对对。,2
11065,这个座机的是在06年，宽带是在07年。,2
11066,噢这个弱势，你看到能看到是豆浆机是不能看到具体是哪个区县是吧！,2
11067,对。,2
11068,应该去进去，吧唉像我这种情况，比如这个这个确实不是我开的话，就是我我可以向你们审核部门，,0
11069,就是反馈这个信息，啊。,2
11070,不是您看就是不是您的一个证件办理的吗？,2
11071,是我的证件办理的，但是并不是我本人代理的，因为这个这个号码我从来就没用过！,0
11072,不是您就是这个宽带不是您办理的，然后说现在是您。,2
11073,那宽带，应该是有人用了我的身份证，然后来办开办理的这个宽带业务！,2
11074,就是24256.5是吧？,2
11075,啊对对。,2
11076,那么您这是什么？是需要把这个给注销吗？还是什么？,2
11077,肯定要给我处理了，不能继续用我的身份证和我的名字，啊对吧？所以马天他不用了，然后他又不去，相互那不是最后追究责任，就直接到我头上来了。,0
11078,那么这个时候也是需要就是通过营业厅办理一下销户吗,2
11079,嗯嗯。,2
